CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementProductInteraction,AgeTenureInteraction,IsZeroBalance,CreditScoreBand,Geography_Germany,Geography_Spain,Gender_Male,Exited
756,39,5,149363.12,2,1,1,109098.39,1.3690680494792906,0.3333333333333333,2,195,0,4,True,False,False,0
622,35,5,0.0,2,1,0,51112.8,0.0,0.3333333333333333,0,175,1,2,False,False,False,0
526,43,3,0.0,2,1,0,31705.19,0.0,0.5,0,129,1,1,False,True,False,0
668,69,9,0.0,1,0,1,134483.07,0.0,0.1,1,621,1,2,False,True,False,0
850,48,6,111962.99,1,1,0,111755.8,1.001853952984974,0.14285714285714285,0,288,0,5,True,False,False,0
783,37,1,136689.66,1,1,0,197890.65,0.6907332913369544,0.5,0,37,0,4,False,True,False,0
600,46,10,95502.21,1,0,0,19842.18,4.813090597665524,0.09090909090909091,0,460,0,2,False,False,True,0
685,43,9,108589.47,2,0,1,194808.51,0.5574164598838243,0.2,2,387,0,3,True,False,True,0
675,34,10,84944.58,1,0,0,146230.63,0.5808945772812378,0.09090909090909091,0,340,0,3,False,False,False,0
567,45,4,0.0,2,0,1,121053.19,0.0,0.4,2,180,1,1,False,False,False,0
630,40,8,0.0,2,1,1,42495.81,0.0,0.2222222222222222,2,320,1,2,False,False,True,0
561,56,7,152759.0,2,1,0,133167.11,1.1471225890450945,0.25,0,392,0,1,False,False,True,1
720,29,2,0.0,2,1,0,39925.52,0.0,0.6666666666666666,0,58,1,3,False,False,True,0
652,40,4,79927.36,2,1,1,33524.6,2.3841406011590256,0.4,2,160,0,2,False,False,False,0
651,34,2,90355.12,2,0,0,193597.94,0.46671529665828715,0.6666666666666666,0,68,0,2,True,False,True,0
648,43,1,107963.38,1,0,0,186438.86,0.5790819574815086,0.5,0,43,0,2,True,False,False,1
711,28,8,0.0,2,0,0,105159.89,0.0,0.2222222222222222,0,224,1,3,False,False,False,0
689,31,3,139799.63,1,0,1,120663.57,1.1585902024848214,0.25,1,93,0,3,False,True,False,0
705,25,0,97544.29,1,0,1,59887.15,1.6288016711159437,1.0,1,0,0,3,False,False,True,0
660,31,6,172325.67,1,0,1,45438.38,3.7925135094210556,0.14285714285714285,1,186,0,2,False,False,False,0
587,32,3,125445.04,2,1,1,130514.78,0.9611558169813322,0.5,2,96,0,2,True,False,False,0
467,28,10,126315.26,1,1,0,32349.29,3.904730521012834,0.09090909090909091,0,280,0,1,True,False,True,1
634,74,5,108891.7,1,1,0,10078.02,10.804870400058258,0.16666666666666666,0,370,0,2,True,False,True,0
578,39,2,0.0,2,1,0,70563.9,0.0,0.6666666666666666,0,78,1,1,False,False,True,0
850,63,8,169832.57,1,0,0,184107.26,0.9224653606765835,0.1111111111111111,0,504,0,5,False,False,True,1
714,28,7,77776.39,1,1,0,177737.07,0.43759239420095314,0.125,0,196,0,3,True,False,True,0
718,35,3,97560.16,1,1,1,53511.74,1.8231543208682217,0.25,1,105,0,3,False,False,True,0
524,28,1,93577.3,1,1,1,51670.82,1.8110279650717558,0.5,1,28,0,1,False,False,True,0
601,44,4,0.0,2,1,0,58561.31,0.0,0.4,0,176,1,2,False,True,False,0
733,40,5,125725.02,2,1,1,50783.1,2.47572558582529,0.3333333333333333,2,200,0,3,True,False,True,0
755,30,6,154221.37,2,0,1,62688.55,2.4601202292530275,0.2857142857142857,2,180,0,4,True,False,False,0
555,26,7,0.0,2,1,0,93122.41,0.0,0.25,0,182,1,1,False,False,False,0
522,32,8,124450.36,2,1,1,165786.1,0.7506682405777645,0.2222222222222222,2,256,0,1,True,False,True,0
850,38,1,0.0,2,1,1,80006.65,0.0,1.0,2,38,1,5,False,False,True,0
624,42,3,145155.37,1,1,0,72169.95,2.0112993011355655,0.25,0,126,0,2,False,False,True,1
616,37,5,144235.73,2,0,0,154957.66,0.9308073573069521,0.3333333333333333,0,185,0,2,False,False,True,1
679,50,6,132598.38,2,1,1,184017.98,0.7205729570516937,0.2857142857142857,2,300,0,3,True,False,False,0
769,38,2,0.0,2,0,0,75578.67,0.0,0.6666666666666666,0,76,1,4,False,False,False,0
526,61,6,133845.28,2,1,1,45180.8,2.962437141375043,0.2857142857142857,2,366,0,1,True,False,True,0
646,36,6,124445.52,1,1,0,88481.32,1.4064609343372538,0.14285714285714285,0,216,0,2,False,False,True,0
588,37,7,70258.88,2,1,0,139607.61,0.5032596718724485,0.25,0,259,0,2,True,False,False,0
419,27,2,121580.42,1,0,1,134720.51,0.9024640717222457,0.3333333333333333,1,54,0,1,False,True,False,0
759,38,1,104091.29,1,0,0,91561.91,1.136840526796166,0.5,0,38,0,4,False,False,False,0
647,42,9,0.0,2,1,1,51362.82,0.0,0.2,2,378,1,2,False,False,False,0
554,43,5,99906.89,1,0,0,24983.39,3.9989324905867885,0.16666666666666666,0,215,0,1,True,False,True,0
710,54,6,171137.62,1,1,1,167023.95,1.0246292223299434,0.14285714285714285,1,324,0,3,False,False,True,1
632,32,6,111589.33,1,1,1,170382.99,0.6549323380188661,0.14285714285714285,1,192,0,2,False,False,True,0
570,43,9,0.0,2,0,1,11417.26,0.0,0.2,2,387,1,1,False,False,False,0
740,31,8,0.0,2,0,0,86657.48,0.0,0.2222222222222222,0,248,1,3,False,True,False,0
653,36,3,0.0,2,0,0,110525.6,0.0,0.5,0,108,1,2,False,True,False,0
641,41,7,104405.54,3,1,0,17384.21,6.005768452750757,0.375,0,287,0,2,True,False,True,0
481,37,8,152303.66,2,1,1,175082.2,0.8698980250369831,0.2222222222222222,2,296,0,1,False,False,True,0
535,29,5,0.0,2,0,1,52709.55,0.0,0.3333333333333333,2,145,1,1,False,False,False,0
528,36,7,0.0,2,1,0,60536.56,0.0,0.25,0,252,1,1,False,True,True,0
756,32,4,0.0,2,1,0,147040.25,0.0,0.4,0,128,1,4,False,False,False,0
677,44,4,148770.61,2,1,1,191057.76,0.7786682414743128,0.4,2,176,0,3,True,False,False,0
668,46,7,161806.09,1,1,1,173052.19,0.9350132465764517,0.125,1,322,0,2,True,False,False,0
617,37,9,101707.8,1,1,0,123866.28,0.821109667612355,0.1,0,333,0,2,False,True,False,0
727,58,5,106913.43,1,1,0,25881.0,4.1309620955863,0.16666666666666666,0,290,0,3,True,False,True,1
716,22,8,0.0,2,1,1,92606.98,0.0,0.2222222222222222,2,176,1,3,False,False,False,0
452,32,5,0.0,2,0,1,75279.39,0.0,0.3333333333333333,2,160,1,1,False,False,False,0
599,38,9,89111.63,1,0,0,157239.6,0.5667251124998618,0.1,0,342,0,2,True,False,True,0
439,43,8,0.0,1,0,1,104889.3,0.0,0.1111111111111111,1,344,1,1,False,False,False,0
627,31,8,128131.73,1,1,0,96131.47,1.332880169196072,0.1111111111111111,0,248,0,2,False,False,True,0
543,41,4,0.0,1,0,0,194902.16,0.0,0.2,0,164,1,1,False,True,False,0
683,42,8,0.0,2,0,1,198134.9,0.0,0.2222222222222222,2,336,1,3,False,False,False,0
648,43,7,81153.82,1,1,1,144532.85,0.561490484685236,0.125,1,301,0,2,False,True,False,1
699,28,7,0.0,2,1,1,22684.78,0.0,0.25,2,196,1,3,False,False,True,0
665,63,7,104469.58,1,1,1,25165.36,4.151324677884547,0.125,1,441,0,2,True,False,True,1
673,35,6,0.0,2,1,0,98618.79,0.0,0.2857142857142857,0,210,1,3,False,True,False,0
657,38,5,123770.46,1,0,0,47019.66,2.6323129515902006,0.16666666666666666,0,190,0,2,True,False,False,1
707,33,2,0.0,2,0,0,130866.95,0.0,0.6666666666666666,0,66,1,3,False,False,True,0
677,39,0,111213.64,2,1,1,147578.26,0.753590942183804,2.0,2,0,0,3,True,False,False,0
727,52,1,154733.97,1,1,0,80259.67,1.9279168478772974,0.5,0,52,0,3,False,True,False,1
850,38,5,146756.68,1,1,0,78268.61,1.8750387926670087,0.16666666666666666,0,190,0,5,True,False,True,0
554,38,4,137654.05,2,1,1,172629.67,0.7973950827757625,0.4,2,152,0,1,False,False,False,0
498,45,7,109200.74,2,0,1,165990.44,0.657873670311026,0.25,2,315,0,1,True,False,True,0
749,34,2,0.0,1,0,0,174189.04,0.0,0.3333333333333333,0,68,1,4,False,True,True,1
684,36,5,174180.39,1,1,0,119830.08,1.453561493062063,0.16666666666666666,0,180,0,3,False,True,False,0
527,33,9,132168.28,1,0,0,98734.15,1.3386278202492388,0.1,0,297,0,1,False,True,True,0
593,38,5,85626.6,1,1,1,125079.65,0.684576587792782,0.16666666666666666,1,190,0,2,True,False,False,0
561,49,1,102025.32,1,1,0,133051.64,0.7668099393531201,0.5,0,49,0,1,True,False,False,1
628,32,9,149136.31,2,1,1,16402.11,9.092507609747008,0.2,2,288,0,2,False,False,True,0
652,26,1,131908.35,1,1,1,179269.79,0.7358091399519361,0.5,1,26,0,2,True,False,False,0
741,32,8,0.0,2,1,0,143598.7,0.0,0.2222222222222222,0,256,1,4,False,False,True,0
767,34,8,0.0,2,1,0,94767.77,0.0,0.2222222222222222,0,272,1,4,False,False,False,0
470,34,9,0.0,2,0,1,89013.67,0.0,0.2,2,306,1,1,False,True,True,0
707,52,7,0.0,1,1,0,109688.82,0.0,0.125,0,364,1,3,False,True,False,1
679,48,8,0.0,2,1,0,23344.94,0.0,0.2222222222222222,0,384,1,3,False,False,True,0
660,52,4,86891.84,1,1,0,90877.76,0.9561397639977467,0.2,0,208,0,2,True,False,False,0
670,35,2,124268.64,2,0,1,84321.03,1.4737561910537176,0.6666666666666666,2,70,0,2,False,True,True,0
776,31,2,0.0,2,1,1,112349.51,0.0,0.6666666666666666,2,62,1,4,False,False,False,0
577,39,10,0.0,2,1,0,10553.31,0.0,0.18181818181818182,0,390,1,1,False,False,False,0
631,31,8,137687.72,1,1,0,190067.12,0.7244163009324053,0.1111111111111111,0,248,0,2,False,False,False,0
752,38,10,101648.5,2,1,0,172001.44,0.5909747034641629,0.18181818181818182,0,380,0,4,True,False,False,0
748,40,0,0.0,1,0,0,60416.76,0.0,1.0,0,0,1,4,False,False,True,0
684,31,8,0.0,2,1,0,188637.05,0.0,0.2222222222222222,0,248,1,3,False,True,False,0
648,33,7,134944.0,1,1,1,117036.38,1.153009004540699,0.125,1,231,0,2,False,False,True,0
587,45,6,0.0,1,0,0,158684.81,0.0,0.14285714285714285,0,270,1,2,False,True,True,0
547,62,10,127738.75,2,1,1,85153.0,1.500108627981397,0.18181818181818182,2,620,0,1,False,False,True,0
559,40,5,139129.44,1,0,1,32635.54,4.263126640335563,0.16666666666666666,1,200,0,1,False,True,False,0
614,39,8,125997.22,1,1,1,128049.34,0.983973990018348,0.1111111111111111,1,312,0,2,True,False,False,1
790,40,9,0.0,2,1,1,70607.1,0.0,0.2,2,360,1,4,False,False,False,0
427,37,5,0.0,2,1,1,121485.1,0.0,0.3333333333333333,2,185,1,1,False,False,True,0
700,28,8,159900.38,1,0,0,22698.56,7.044516480030252,0.1111111111111111,0,224,0,3,False,True,True,0
749,40,1,139290.41,1,1,0,182855.42,0.7617516068117546,0.5,0,40,0,4,False,False,True,1
734,43,3,55853.33,2,0,1,94811.85,0.5890965106092847,0.5,2,129,0,3,False,True,False,1
792,70,3,0.0,2,1,1,172240.27,0.0,0.5,2,210,1,4,False,False,False,0
473,33,5,125827.43,1,0,1,145698.73,0.86361377342916,0.16666666666666666,1,165,0,1,False,False,False,0
640,32,6,118879.35,2,1,1,19131.71,6.2137336387487725,0.2857142857142857,2,192,0,2,False,True,False,0
580,33,7,131647.01,2,0,0,79775.19,1.65022496340466,0.25,0,231,0,1,True,False,False,0
749,54,3,144768.94,1,1,0,93336.3,1.551046484577265,0.25,0,162,0,4,True,False,True,1
628,30,8,89182.09,1,1,1,13126.9,6.7938424146756775,0.1111111111111111,1,240,0,2,False,False,True,0
533,36,7,85311.7,1,0,1,156731.91,0.5443160872566134,0.125,1,252,0,1,False,False,True,0
497,41,5,80542.81,1,0,0,88729.22,0.9077371580533703,0.16666666666666666,0,205,0,1,True,False,True,1
573,56,3,154669.77,1,0,1,115462.27,1.3395698005821333,0.25,1,168,0,1,False,True,True,1
808,25,7,0.0,2,0,1,23180.37,0.0,0.25,2,175,1,5,False,True,True,0
638,34,5,133501.36,1,0,1,155643.04,0.8577406352326595,0.16666666666666666,1,170,0,2,False,False,True,0
648,27,7,0.0,2,1,1,163060.43,0.0,0.25,2,189,1,2,False,True,False,0
613,27,5,125167.74,1,1,0,199104.52,0.6286534328772212,0.16666666666666666,0,135,0,2,False,False,False,0
624,36,10,0.0,2,0,1,186180.42,0.0,0.18181818181818182,2,360,1,2,False,True,False,0
675,39,7,0.0,2,0,1,36267.21,0.0,0.25,2,273,1,3,False,False,True,0
454,34,4,0.0,2,1,0,198817.72,0.0,0.4,0,136,1,1,False,False,True,0
691,41,2,0.0,1,1,1,56850.92,0.0,0.3333333333333333,1,82,1,3,False,False,True,1
644,34,10,122196.99,2,1,1,182099.71,0.6710443964975505,0.18181818181818182,2,340,0,2,True,False,False,0
787,35,1,106266.8,1,1,1,16607.15,6.398858322686381,0.5,1,35,0,4,False,False,False,0
598,23,6,0.0,2,1,0,153229.19,0.0,0.2857142857142857,0,138,1,2,False,True,False,0
516,43,2,112773.73,2,1,1,139366.58,0.8091877550499611,0.6666666666666666,2,86,0,1,False,False,False,0
466,41,2,152102.18,2,1,0,181879.56,0.8362796787014644,0.6666666666666666,0,82,0,1,True,False,True,0
555,55,4,146798.81,1,1,1,74149.77,1.9797608272826772,0.2,1,220,0,1,False,False,True,0
625,31,5,0.0,2,0,1,90.07,0.0,0.3333333333333333,2,155,1,2,False,False,True,0
841,33,7,154969.79,2,1,1,99505.75,1.5573953263850846,0.25,2,231,0,5,True,False,False,0
750,37,1,133199.71,2,1,1,27366.77,4.867206104159635,1.0,2,37,0,4,True,False,False,0
714,33,10,103121.33,2,1,1,49672.01,2.07604504021327,0.18181818181818182,2,330,0,3,False,True,False,0
704,36,3,114370.41,1,0,1,66810.48,1.7118633184238186,0.25,1,108,0,3,False,False,True,0
670,42,5,49508.79,3,1,1,100324.01,0.4934889464596413,0.5,3,210,0,2,True,False,False,0
532,39,0,0.0,2,1,0,94977.3,0.0,2.0,0,0,1,1,False,True,False,0
677,43,3,133214.88,2,1,1,95936.84,1.3885685623855388,0.5,2,129,0,3,False,True,False,0
803,50,8,98173.02,1,0,0,22457.25,4.371551280572129,0.1111111111111111,0,400,0,5,True,False,False,1
850,36,3,169025.83,1,1,0,174235.06,0.970102285952264,0.25,0,108,0,5,True,False,False,0
730,38,5,118866.36,1,1,1,163317.5,0.7278237788312469,0.16666666666666666,1,190,0,3,False,True,True,0
725,45,8,116917.07,1,0,0,173464.43,0.6740117844293841,0.1111111111111111,0,360,0,3,True,False,True,1
729,45,7,91091.06,2,1,0,71133.12,1.2805716942926086,0.25,0,315,0,3,False,True,False,0
602,33,5,0.0,2,0,1,64038.34,0.0,0.3333333333333333,2,165,1,2,False,True,True,0
663,34,10,0.0,1,1,1,114083.73,0.0,0.09090909090909091,1,340,1,2,False,False,True,0
717,41,3,135756.96,1,1,1,103706.41,1.3090508098649924,0.25,1,123,0,3,False,False,False,0
653,31,7,102575.04,1,1,1,11043.54,9.288239096404935,0.125,1,217,0,2,False,False,False,0
474,33,5,0.0,2,1,0,181945.52,0.0,0.3333333333333333,0,165,1,1,False,False,True,1
699,39,9,0.0,1,1,0,80963.92,0.0,0.1,0,351,1,3,False,False,True,0
688,36,0,89772.3,1,1,0,177383.68,0.5060910902259662,1.0,0,0,0,3,False,True,True,1
586,32,1,149814.54,1,1,0,31830.06,4.70669989297203,0.5,0,32,0,2,True,False,True,0
689,28,3,0.0,2,1,1,192449.02,0.0,0.5,2,84,1,3,False,True,False,0
850,42,0,0.0,2,1,0,44165.84,0.0,2.0,0,0,1,5,False,False,True,0
595,26,8,118547.72,1,1,1,151192.18,0.7840863198031532,0.1111111111111111,1,208,0,2,True,False,False,0
645,31,7,161171.7,2,1,0,12599.94,12.791465672630865,0.25,0,217,0,2,False,False,True,1
696,28,8,0.0,1,0,0,176713.47,0.0,0.1111111111111111,0,224,1,3,False,True,True,0
850,38,7,115378.94,1,0,1,162087.82,0.7118297969538252,0.125,1,266,0,5,False,True,True,0
578,37,1,135650.88,1,1,0,199428.19,0.68019912330007,0.5,0,37,0,1,True,False,True,0
709,28,8,124695.72,2,1,0,145251.35,0.8584823480066899,0.2222222222222222,0,224,0,3,True,False,True,0
468,36,3,61636.97,1,0,0,107787.42,0.5718382534754813,0.25,0,108,0,1,False,False,True,0
550,44,9,0.0,2,1,0,26257.01,0.0,0.2,0,396,1,1,False,False,True,0
561,49,5,94754.0,1,1,1,26691.31,3.549994361327713,0.16666666666666666,1,245,0,1,True,False,True,0
648,23,9,168372.52,1,1,0,134676.72,1.2501976585021508,0.1,0,207,0,2,False,False,True,0
776,37,2,0.0,1,0,1,8065.0,0.0,0.3333333333333333,1,74,1,4,False,False,True,0
550,34,8,122359.5,1,0,0,116495.55,1.050336257470347,0.1111111111111111,0,272,0,1,False,False,True,0
512,75,2,0.0,1,1,0,123304.62,0.0,0.3333333333333333,0,150,1,1,False,False,False,0
602,23,7,113758.48,2,0,0,84077.6,1.3530176884050804,0.25,0,161,0,2,False,False,True,0
781,28,4,0.0,2,1,0,177703.15,0.0,0.4,0,112,1,4,False,False,False,0
731,40,5,171325.98,1,1,1,159718.27,1.0726761565782508,0.16666666666666666,1,200,0,3,False,True,False,1
711,28,8,0.0,2,1,1,64286.39,0.0,0.2222222222222222,2,224,1,3,False,False,True,0
720,26,10,51962.91,2,1,0,45507.24,1.1418602841846297,0.18181818181818182,0,260,0,3,False,False,True,0
748,27,2,90971.85,1,1,1,131662.47,0.690947465889931,0.3333333333333333,1,54,0,4,True,False,False,0
538,37,1,134752.08,1,1,0,162511.55,0.8291846333332665,0.5,0,37,0,1,False,False,True,0
656,75,3,0.0,2,1,1,1276.87,0.0,0.5,2,225,1,2,False,False,False,0
585,36,5,146050.97,2,0,0,86424.57,1.6899241731640675,0.3333333333333333,0,180,0,2,True,False,True,0
738,35,6,101744.84,1,0,0,85185.44,1.1943923750209615,0.14285714285714285,0,210,0,3,True,False,True,0
659,38,9,0.0,2,1,1,35701.06,0.0,0.2,2,342,1,2,False,True,False,0
614,40,3,113348.5,1,1,1,77789.01,1.4571274271075425,0.25,1,120,0,2,False,True,False,0
620,25,1,137712.01,1,1,1,76197.05,1.807314193898487,0.5,1,25,0,2,True,False,False,0
757,43,5,131433.33,2,1,1,3497.43,37.579974427628294,0.3333333333333333,2,215,0,4,True,False,False,1
551,50,1,121399.98,1,0,1,84508.44,1.4365426695672463,0.5,1,50,0,1,True,False,True,1
593,46,7,98752.51,1,1,0,145560.38,0.6784298721899569,0.125,0,322,0,2,False,False,False,0
708,34,4,0.0,1,1,1,62868.33,0.0,0.2,1,136,1,3,False,False,False,0
683,40,4,95053.1,1,1,1,116816.54,0.8136955605703295,0.2,1,160,0,3,False,True,True,1
600,40,1,141136.79,1,1,1,67803.83,2.0815459834336565,0.5,1,40,0,2,False,False,True,0
731,25,8,96950.21,1,1,0,97877.92,0.9905217642447806,0.1111111111111111,0,200,0,3,False,True,True,0
791,31,1,130240.33,1,0,0,96546.55,1.348989994967723,0.5,0,31,0,4,True,False,True,0
756,23,1,112568.31,1,1,1,113408.11,0.9925948858420038,0.5,1,23,0,4,False,False,False,0
701,30,3,156660.72,2,1,0,45742.42,3.4248454715901597,0.5,0,90,0,3,False,False,True,0
763,37,6,0.0,2,1,1,149705.25,0.0,0.2857142857142857,2,222,1,4,False,True,False,0
757,30,6,161378.02,1,0,0,71926.28,2.243658646015842,0.14285714285714285,0,180,0,4,True,False,False,1
479,35,4,138718.92,1,1,1,47251.79,2.935738942314445,0.2,1,140,0,1,True,False,True,1
654,31,5,150593.59,2,1,1,105218.45,1.4312469913648107,0.3333333333333333,2,155,0,2,True,False,True,0
746,21,8,166883.07,2,0,1,194563.65,0.8577299510938569,0.2222222222222222,2,168,0,4,False,False,False,0
645,38,1,68079.8,1,0,1,166264.89,0.40946588302311165,0.5,1,38,0,2,False,True,True,0
681,33,10,0.0,1,0,0,158336.36,0.0,0.09090909090909091,0,330,1,3,False,True,True,0
610,33,4,111582.11,1,0,0,113943.17,0.9792786175689225,0.2,0,132,0,2,False,False,True,0
838,34,8,0.0,2,1,0,27472.07,0.0,0.2222222222222222,0,272,1,5,False,False,False,0
630,37,6,0.0,2,1,1,82647.65,0.0,0.2857142857142857,2,222,1,2,False,False,True,0
785,36,4,135438.4,1,0,0,190627.01,0.7104890330037149,0.2,0,144,0,4,False,False,False,0
655,37,1,0.0,1,1,1,106040.97,0.0,0.5,1,37,1,2,False,True,True,0
701,35,10,159693.9,2,1,1,71173.64,2.243722535446498,0.18181818181818182,2,350,0,3,False,True,True,0
666,43,5,0.0,2,1,0,29346.1,0.0,0.3333333333333333,0,215,1,2,False,True,True,0
529,29,8,0.0,2,1,0,19842.11,0.0,0.2222222222222222,0,232,1,1,False,False,False,0
636,37,9,157098.52,1,1,1,153535.27,1.0232080224887532,0.1,1,333,0,2,True,False,False,0
551,36,5,0.0,1,1,0,183479.12,0.0,0.16666666666666666,0,180,1,1,False,False,False,0
601,44,3,0.0,2,1,0,30607.11,0.0,0.5,0,132,1,2,False,False,True,0
592,38,4,0.0,2,1,0,35338.96,0.0,0.4,0,152,1,2,False,False,False,0
472,40,4,0.0,1,1,0,70154.22,0.0,0.2,0,160,1,1,False,True,True,0
594,28,5,185013.02,1,1,0,16481.12,11.225755287794412,0.16666666666666666,0,140,0,2,True,False,True,0
415,32,5,145807.59,1,1,1,3064.65,47.57724045239188,0.16666666666666666,1,160,0,1,False,False,True,0
604,40,5,155455.43,1,0,1,113581.85,1.3686643596545691,0.16666666666666666,1,200,0,2,False,True,True,0
745,40,6,131184.67,1,1,1,49815.62,2.6334043417981468,0.14285714285714285,1,240,0,4,False,False,False,0
539,36,6,0.0,3,1,1,118959.64,0.0,0.42857142857142855,3,216,1,1,False,True,True,0
704,39,5,0.0,1,1,0,6416.92,0.0,0.16666666666666666,0,195,1,3,False,False,True,0
709,37,7,0.0,1,1,0,159486.76,0.0,0.125,0,259,1,3,False,False,True,0
619,41,8,0.0,3,1,1,79866.73,0.0,0.3333333333333333,3,328,1,2,False,True,False,1
618,34,5,134954.53,1,1,1,151954.39,0.8881252459972486,0.16666666666666666,1,170,0,2,False,False,True,0
667,44,2,122806.95,1,0,0,15120.86,8.121690829217274,0.3333333333333333,0,88,0,2,False,False,True,0
614,41,7,146997.64,2,0,0,137791.18,1.0668145813029049,0.25,0,287,0,2,False,True,False,0
792,47,0,0.0,1,1,1,5557.88,0.0,1.0,1,0,1,4,False,True,True,1
774,42,3,137781.65,1,0,0,199316.19,0.6912717426482451,0.25,0,126,0,4,False,False,False,0
729,42,4,97495.8,2,0,0,2002.5,48.68704117418874,0.4,0,168,0,3,True,False,False,0
657,31,3,125167.02,1,0,0,98820.39,1.2666112732274524,0.25,0,93,0,2,False,True,True,0
544,37,2,79731.91,1,1,1,57558.95,1.3852217595806522,0.3333333333333333,1,74,0,1,True,False,True,0
652,58,6,0.0,2,0,1,170025.43,0.0,0.2857142857142857,2,348,1,2,False,True,True,0
749,22,4,94762.16,2,1,1,42241.54,2.243340559973823,0.4,2,88,0,4,True,False,True,0
799,28,7,167658.33,2,1,1,111138.25,1.508556505060062,0.25,2,196,0,4,True,False,True,0
499,28,4,141792.61,1,1,1,22001.91,6.444559131164314,0.2,1,112,0,1,False,False,False,0
664,25,6,172812.72,2,1,1,108008.65,1.5999896304453396,0.2857142857142857,2,150,0,2,True,False,True,0
657,37,0,163607.18,1,0,1,44203.55,3.701222639274419,1.0,1,0,0,2,False,True,False,0
678,40,4,113794.22,1,1,0,16618.76,6.847335179830064,0.2,0,160,0,3,False,True,False,0
474,37,5,142688.57,2,1,1,110953.33,1.2860233216859196,0.3333333333333333,2,185,0,1,True,False,False,0
564,28,1,0.0,1,1,1,162428.05,0.0,0.5,1,28,1,1,False,False,False,0
558,47,9,0.0,2,1,0,103787.28,0.0,0.2,0,423,1,1,False,False,False,0
616,37,6,0.0,2,1,0,86242.18,0.0,0.2857142857142857,0,222,1,2,False,False,False,0
503,37,8,0.0,2,1,1,97893.32,0.0,0.2222222222222222,2,296,1,1,False,False,False,0
661,41,5,0.0,1,0,1,88279.6,0.0,0.16666666666666666,1,205,1,2,False,False,True,0
726,44,2,0.0,2,1,1,26733.86,0.0,0.6666666666666666,2,88,1,3,False,False,False,0
790,46,8,182364.53,1,0,0,139266.48,1.3094646321116934,0.1111111111111111,0,368,0,4,False,True,True,1
793,63,0,0.0,2,0,1,27166.75,0.0,2.0,2,0,1,4,False,True,True,0
591,49,3,0.0,2,1,0,50123.44,0.0,0.5,0,147,1,2,False,False,True,0
606,37,8,154712.58,2,1,0,89099.18,1.736408572988703,0.2222222222222222,0,296,0,2,False,True,True,0
850,50,10,0.0,2,1,1,33741.84,0.0,0.18181818181818182,2,500,1,5,False,True,False,0
687,31,3,0.0,2,0,0,48228.1,0.0,0.5,0,93,1,3,False,True,True,0
679,47,10,198546.1,2,1,0,191198.92,1.0384268906903948,0.18181818181818182,0,470,0,3,False,False,True,1
715,37,9,165252.52,1,1,0,85286.3,1.9376209308888106,0.1,0,333,0,3,False,False,True,0
557,48,10,0.0,2,1,1,185094.48,0.0,0.18181818181818182,2,480,1,1,False,True,True,0
817,34,5,129278.43,1,0,0,165562.84,0.7808420657631818,0.16666666666666666,0,170,0,5,False,False,True,0
504,32,8,170291.22,2,0,1,15658.99,10.87498108046081,0.2222222222222222,2,256,0,1,True,False,True,0
545,30,3,0.0,2,1,0,170307.43,0.0,0.5,0,90,1,1,False,False,True,0
614,27,9,106414.57,2,0,0,77500.81,1.3730768749207518,0.2,0,243,0,2,False,False,False,0
683,30,8,110829.52,2,0,0,24938.84,4.444052730421943,0.2222222222222222,0,240,0,3,False,False,True,0
850,31,4,0.0,2,0,0,152298.28,0.0,0.4,0,124,1,5,False,False,True,0
499,38,9,0.0,2,0,1,183042.2,0.0,0.2,2,342,1,1,False,False,False,0
684,37,4,138476.41,2,1,1,52367.29,2.6443302679469505,0.4,2,148,0,3,True,False,True,0
